ZIP,EV Network,Latitude,Longitude
10025,Tesla Destination,40.721244,-74.00092
14555,EV Connect,43.270263,-76.980982
12804,Tesla,43.328388,-73.679992
14611,ChargePoint Network,43.14939,-77.636613
14221,ChargePoint Network,42.964535,-78.688731
12189,ChargePoint Network,42.72621,-73.701145
14850,EV Connect,42.354047,-76.481886
12203,ChargePoint Network,42.677277,-73.84716
13090,Non-Networked,43.18835,-76.2455
12203,Tesla,42.68869,-73.853254
12309,ChargePoint Network,42.833065,-73.903824
12449,ChargePoint Network,41.991154,-73.98686
12449,EV Connect,41.99486,-73.986487
14203,ChargePoint Network,42.901752,-78.867526
14221,ChargePoint Network,42.962402,-78.757219
12206,ChargePoint Network,42.688931,-73.823026
11216,Tesla Destination,40.679983,-73.946504
14830,ChargePoint Network,42.153054,-77.053977
10977,ChargePoint Network,41.107051,-74.035853
14480,EV Connect,42.836545,-77.710443
12010,ChargePoint Network,42.948334,-74.17909
12601,ChargePoint Network,41.70477,-73.92731
10019,Tesla Destination,40.765735,-73.982101
12601,EV Connect,41.660699,-73.932808
11203,Tesla Destination,40.656148,-73.940355
11361,Non-Networked,40.758245,-73.776954
12188,EV Connect,42.817808,-73.666527
12208,Non-Networked,42.664671,-73.790463
12983,EV Connect,44.345529,-74.143455
10024,Tesla Destination,40.775704,-73.989483
12043,ChargePoint Network,42.670143,-74.507792
11217,Tesla Destination,40.686628,-73.978374
12211,ChargePoint Network,42.681465,-73.76832
11212,FLO,40.654381,-73.913436
11375,Blink Network,40.718455,-73.83651
12571,ChargePoint Network,41.993038,-73.878435
12051,EV Connect,42.356934,-73.844479
12180,ChargePoint Network,42.74196,-73.682154
10011,Tesla Destination,40.737595,-73.993837
11937,ChargePoint Network,40.963082,-72.192633
10901,ChargePoint Network,41.115105,-74.153541
12033,ChargePoint Network,42.583511,-73.671522
11374,Tesla Destination,40.732184,-73.866525
14612,ChargePoint Network,43.256393,-77.606857
14623,Tesla Destination,43.204373,-77.673253
12065,LIVINGSTON,42.838795,-73.742662
10033,Tesla Destination,40.852225,-73.934213
14094,ChargePoint Network,43.16932,-78.695433
10128,Blink Network,40.779687,-73.952595
12531,Tesla Destination,41.548637,-73.692718
11735,EV Connect,40.759225,-73.403379
12065,ChargePoint Network,42.848114,-73.758286
10314,ChargePoint Network,40.612678,-74.178885
12110,ChargePoint Network,42.766866,-73.812303
11206,FLO,40.700039,-73.941261
12047,ChargePoint Network,42.781628,-73.70534
12986,EV Connect,44.220318,-74.439916
14211,ChargePoint Network,42.913097,-78.791247
10016,Non-Networked,40.74793,-73.974556
10016,Tesla Destination,40.747207,-73.980743
12992,ChargePoint Network,44.81967,-73.40078
14618,ChargePoint Network,43.104502,-77.539475
10605,ChargePoint Network,41.028316,-73.759354
10022,Tesla Destination,40.759484,-73.965206
11375,Tesla Destination,40.72216,-73.849258
11790,ChargePoint Network,40.917206,-73.127283
11598,Tesla,40.804844,-73.180149
10990,ChargePoint Network,41.257261,-74.358583
12010,ChargePoint Network,42.94849,-74.179
11788,Electrify America,40.80694,-73.238148
12970,ChargePoint Network,44.43417,-74.24735
12206,ChargePoint Network,42.67819,-73.78163
14617,ChargePoint Network,43.210108,-77.597875
12308,ChargePoint Network,42.812593,-73.93316
12202,ChargePoint Network,42.62624,-73.75831
13035,EV Connect,42.930786,-75.853945
10958,Non-Networked,41.40859,-74.413372
12186,eVgo Network,42.649353,-73.923215
11757,ChargePoint Network,40.682617,-73.36706
11205,EV Connect,40.69953,-73.974315
12065,Non-Networked,42.858085,-73.762909
10014,Blink Network,40.737537,-74.00983
12885,ChargePoint Network,43.488052,-73.761925
13601,Greenlots,43.979129,-75.946383
12901,ChargePoint Network,44.69926,-73.452022
12110,Tesla Destination,42.728097,-73.759578
12302,ChargePoint Network,42.87302,-73.929504
12204,ChargePoint Network,42.67617,-73.73342
12075,Tesla Destination,42.270437,-73.593885
10036,Tesla Destination,40.762316,-74.000256
10028,Blink Network,40.778527,-73.957204
11385,EV Connect,40.706231,-73.886487
12180,ChargePoint Network,42.726645,-73.678464
11249,Tesla Destination,40.718763,-73.964599
14020,EV Connect,42.993306,-78.207766
12205,ChargePoint Network,42.730965,-73.852883
11961,Non-Networked,40.868691,-72.873968
14618,Non-Networked,43.127059,-77.575573
10035,ChargePoint Network,40.79237,-73.924644
14214,ChargePoint Network,42.951099,-78.822518
10010,ChargePoint Network,40.736161,-73.980267
13502,ChargePoint Network,43.135329,-75.227342
10940,ChargePoint Network,41.44187,-74.367001
10016,Tesla Destination,40.745236,-73.979736
10044,ChargePoint Network,40.755142,-73.9556
13326,ChargePoint Network,42.700197,-74.926152
11931,Tesla Destination,40.948725,-72.602594
10595,ChargePoint Network,41.095215,-73.77475
10044,ChargePoint Network,40.755314,-73.955605
12202,ChargePoint Network,42.637853,-73.758948
14210,ChargePoint Network,42.875115,-78.847547
12428,ChargePoint Network,41.717754,-74.396401
10021,Tesla Destination,40.766976,-73.955645
14623,Tesla Destination,43.091974,-77.580604
11954,Tesla Destination,41.015489,-71.992316
14304,Electrify America,43.088268,-78.981178
14204,ChargePoint Network,42.878418,-78.85773
14427,EV Connect,42.590383,-78.026753
13210,ChargePoint Network,43.033769,-76.138749
12009,ChargePoint Network,42.712869,-73.989768
10019,Blink Network,40.763245,-73.988647
11978,ChargePoint Network,40.81219,-72.643446
12303,ChargePoint Network,42.76282,-73.93998
12061,ChargePoint Network,42.614979,-73.697103
10021,Tesla Destination,40.774265,-73.96278
14850,ChargePoint Network,42.411718,-76.500837
12814,ChargePoint Network,43.557602,-73.657839
12065,ChargePoint Network,42.86922,-73.77308
12845,ChargePoint Network,43.359019,-73.701171
10022,Tesla Destination,40.756956,-73.966399
14850,ChargePoint Network,42.484493,-76.482096
14623,ChargePoint Network,43.074708,-77.644885
12853,Tesla Destination,43.700216,-73.986141
12159,ChargePoint Network,42.65928,-73.83685
12203,ChargePoint Network,42.690456,-73.833055
10019,Tesla Destination,40.762445,-73.97971
12189,ChargePoint Network,42.724022,-73.702739
11710,ChargePoint Network,40.665961,-73.536912
11217,Tesla,40.683715,-73.974337
11790,ChargePoint Network,40.911831,-73.121521
10956,ChargePoint Network,41.147003,-73.988106
12203,ChargePoint Network,42.683264,-73.846461
13368,EV Connect,43.62101,-75.372871
12110,ChargePoint Network,42.740052,-73.790525
12065,ChargePoint Network,42.868362,-73.78161
11743,ChargePoint Network,40.834707,-73.366467
12580,EV Connect,41.842603,-73.930954
11729,ChargePoint Network,40.761171,-73.300903
11580,Non-Networked,40.670497,-73.717206
12205,ChargePoint Network,42.721157,-73.801216
11530,Tesla,40.741604,-73.612939
12009,ChargePoint Network,42.71434,-73.9347
12309,SemaCharge Network,42.825583,-73.879337
12901,Non-Networked,44.667361,-73.444894
11430,ChargePoint Network,40.645758,-73.779314
14886,ChargePoint Network,42.544649,-76.596445
12110,ChargePoint Network,42.739933,-73.788345
14456,ChargePoint Network,42.86074,-77.049868
10701,EV Connect,40.932276,-73.897606
13413,ChargePoint Network,43.09292,-75.31621
13492,Tesla Destination,43.095308,-75.318661
12303,ChargePoint Network,42.762775,-73.94001
12110,ChargePoint Network,42.741644,-73.787651
11514,Tesla,40.744718,-73.61626
10023,Tesla Destination,40.775188,-73.988501
12561,ChargePoint Network,41.736732,-74.084307
11937,ChargePoint Network,40.961178,-72.247936
13041,ChargePoint Network,43.18702,-76.208299
12477,ChargePoint Network,42.081234,-73.958496
12801,ChargePoint Network,43.308037,-73.64537
10017,Tesla Destination,40.752004,-73.972808
12054,LIVINGSTON,42.638574,-73.820811
11211,Tesla Destination,40.720014,-73.95455
10001,Tesla Destination,40.752693,-74.002954
12866,ChargePoint Network,43.085484,-73.76566
14845,Non-Networked,42.16246,-76.867435
14214,ChargePoint Network,42.937071,-78.851964
10566,EV Connect,41.244889,-73.92333
11372,Non-Networked,40.755072,-73.892094
12529,ChargePoint Network,42.167957,-73.51782
11249,FLO,40.716441,-73.960043
14202,EV Connect,42.885934,-78.879364
10007,Tesla Destination,40.716579,-74.012393
10523,ChargePoint Network,41.048088,-73.8085
12401,ChargePoint Network,41.923523,-73.998415
10024,EV Connect,40.789381,-73.970823
12601,EV Connect,41.703439,-73.929551
12205,ChargePoint Network,42.725844,-73.799419
13905,Tesla Destination,42.130103,-75.905801
10022,Blink Network,40.754787,-73.965044
12205,ChargePoint Network,42.74278,-73.83929
10011,Tesla Destination,40.740728,-73.997493
12203,ChargePoint Network,42.680122,-73.838684
12498,ChargePoint Network,42.041481,-74.117992
14611,ChargePoint Network,43.149393,-77.636704
12302,ChargePoint Network,42.867888,-73.928306
12211,ChargePoint Network,42.715954,-73.74941
11706,Electrify America,40.736853,-73.245136
11201,Tesla Destination,40.691652,-73.985733
13039,Non-Networked,43.147147,-76.114274
14432,ChargePoint Network,42.959804,-77.135207
13617,ChargePoint Network,44.596222,-75.17103
12047,ChargePoint Network,42.78051,-73.704094
12866,ChargePoint Network,43.092505,-73.74329
13045,ChargePoint Network,42.588924,-76.196929
11901,ChargePoint Network,40.923448,-72.703416
12457,Tesla Destination,42.05014,-74.287611
12814,ChargePoint Network,43.557552,-73.657861
12853,EV Connect,43.686398,-73.990326
12804,ChargePoint Network,43.36059,-73.65705
13502,Tesla,43.113878,-75.206857
13204,ChargePoint Network,43.047512,-76.176803
12845,ChargePoint Network,43.424217,-73.715238
12572,Tesla Destination,41.925496,-73.913269
10128,Blink Network,40.784865,-73.948526
10017,Tesla Destination,40.75323,-73.96799
12401,ChargePoint Network,41.94795,-73.996324
12009,ChargePoint Network,42.714789,-73.933627
12110,ChargePoint Network,42.756115,-73.822907
14210,ChargePoint Network,42.875107,-78.847622
14513,ChargePoint Network,43.060347,-77.099857
13204,ChargePoint Network,43.051903,-76.180115
14210,ChargePoint Network,42.875123,-78.847439
11961,Non-Networked,40.881541,-72.871083
13039,ChargePoint Network,43.152611,-76.11301
10310,Tesla Destination,40.629424,-74.111586
13032,Non-Networked,43.067553,-75.771594
12561,ChargePoint Network,41.738571,-74.079661
10011,Tesla Destination,40.741669,-74.004397
12775,ChargePoint Network,41.623169,-74.590722
10025,Tesla Destination,40.776673,-73.960253
13210,ChargePoint Network,43.035228,-76.139678
13308,ChargePoint Network,43.194434,-75.731126
13208,ChargePoint Network,43.07584,-76.16968
13090,Tesla Destination,43.183881,-76.238636
12866,Tesla Destination,43.057371,-73.804293
13210,ChargePoint Network,43.04627,-76.1352
12020,ChargePoint Network,42.975704,-73.80629
12065,Greenlots,42.869088,-73.774444
10065,Blink Network,40.764578,-73.964757
10128,Tesla Destination,40.783355,-73.949998
14120,ChargePoint Network,43.035576,-78.887184
13202,ChargePoint Network,43.052612,-76.15501
12801,ChargePoint Network,43.30942,-73.64629
11542,ChargePoint Network,40.864321,-73.631261
14617,ChargePoint Network,43.201813,-77.574597
14203,ChargePoint Network,42.895811,-78.868299
14450,EV Connect,43.10187,-77.43936
13655,ChargePoint Network,44.97131,-74.643234
10017,Tesla Destination,40.754735,-73.973361
10924,ChargePoint Network,41.40195,-74.32651
12302,ChargePoint Network,42.890105,-73.924249
10023,Tesla Destination,40.78168,-73.97994
10013,Tesla Destination,40.716208,-74.009488
12946,Tesla Destination,44.283189,-73.980597
11201,Tesla Destination,40.688799,-73.988642
12203,ChargePoint Network,42.68476,-73.868266
14487,Non-Networked,42.821089,-77.668047
12065,ChargePoint Network,42.866741,-73.77799
10022,Blink Network,40.756766,-73.967481
11720,ChargePoint Network,40.865108,-73.080398
10710,Non-Networked,40.964447,-73.840117
12571,eVgo Network,41.997812,-73.87331
12569,ChargePoint Network,41.68595,-73.791916
12529,ChargePoint Network,42.179557,-73.526568
13088,ChargePoint Network,43.106861,-76.184909
11430,ChargePoint Network,40.64572,-73.779384
13495,ChargePoint Network,43.113663,-75.285065
